id,trial,repeats,target_coq_file,project,steps,success,outcome,outcome_detail,post_copy_make_ok,theorem_baseline_ok,theorem_modified,post_make_note,elapsed_seconds,agent_run_seconds,agent_run_time_no_pre_process,tokens_prompt,tokens_prompt_cache_hit,tokens_prompt_cache_miss,tokens_completion,tokens_total
4638,5,10,flocq/Calc/Sqrt.v,compcert,91,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1813,1801,1796,21817585,21696640,120945,148221,21965806
4638,6,10,flocq/Calc/Sqrt.v,compcert,91,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1812,1801,1796,22268453,22168704,99749,155035,22423488
4638,7,10,flocq/Calc/Sqrt.v,compcert,91,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1812,1801,1796,40244808,40122880,121928,152814,40397622
4638,8,10,flocq/Calc/Sqrt.v,compcert,91,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1811,1801,1796,16648078,16556672,91406,149755,16797833
4638,9,10,flocq/Calc/Sqrt.v,compcert,91,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1812,1801,1796,24764149,24652416,111733,131962,24896111
4638,10,10,flocq/Calc/Sqrt.v,compcert,91,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1813,1801,1795,14895097,14819072,76025,166507,15061604
4830,1,10,cfrontend/Ctypes.v,compcert,10,1,success,,1,1,0,,291,242,227,390648,382208,8440,20543,411191
4830,2,10,cfrontend/Ctypes.v,compcert,10,1,success,,1,1,0,,325,277,262,245985,237440,8545,21895,267880
4830,3,10,cfrontend/Ctypes.v,compcert,10,1,success,,1,1,0,,227,176,160,302888,292864,10024,12645,315533
4830,4,10,cfrontend/Ctypes.v,compcert,10,1,success,,1,1,0,,252,194,177,321150,311168,9982,14421,335571
4830,5,10,cfrontend/Ctypes.v,compcert,10,1,success,,1,1,0,,209,161,146,128771,122112,6659,13054,141825
4830,6,10,cfrontend/Ctypes.v,compcert,10,1,success,,1,1,0,,376,324,305,515025,503808,11217,24974,539999
4830,7,10,cfrontend/Ctypes.v,compcert,10,1,success,,1,1,0,,300,234,213,421601,405760,15841,14359,435960
4830,8,10,cfrontend/Ctypes.v,compcert,10,1,success,,1,1,0,,237,184,167,200647,190592,10055,15501,216148
4830,9,10,cfrontend/Ctypes.v,compcert,10,1,success,,1,1,0,,533,474,459,1148011,1130624,17387,38942,1186953
4830,10,10,cfrontend/Ctypes.v,compcert,10,1,success,,1,1,0,,243,195,180,293183,283904,9279,13623,306806
4840,1,10,theories/jordan.v,fourcolor,0,1,success,,1,1,0,,122,110,103,113857,102528,11329,5860,119717
4840,2,10,theories/jordan.v,fourcolor,0,1,success,,1,1,0,,238,227,221,420333,404736,15597,14880,435213
4840,3,10,theories/jordan.v,fourcolor,0,1,success,,1,1,0,,164,154,148,216812,204928,11884,8571,225383
4840,4,10,theories/jordan.v,fourcolor,0,1,success,,1,1,0,,78,67,59,52871,47232,5639,1988,54859
4840,5,10,theories/jordan.v,fourcolor,0,1,success,,1,1,0,,156,143,134,174777,165248,9529,8950,183727
4840,6,10,theories/jordan.v,fourcolor,0,1,success,,1,1,0,,189,176,166,204674,193664,11010,11306,215980
4840,7,10,theories/jordan.v,fourcolor,0,1,success,,1,1,0,,135,124,118,160173,149760,10413,7383,167556
4840,8,10,theories/jordan.v,fourcolor,0,1,success,,1,1,0,,75,64,57,56612,47232,9380,2437,59049
4840,9,10,theories/jordan.v,fourcolor,0,1,success,,1,1,0,,206,194,186,255483,244864,10619,14056,269539
4840,10,10,theories/jordan.v,fourcolor,0,1,success,,1,1,0,,101,91,84,69069,64256,4813,5407,74476
4858,1,10,backend/ValueAnalysis.v,compcert,10,1,success,,1,1,0,,395,260,236,462591,450304,12287,19305,481896
4858,2,10,backend/ValueAnalysis.v,compcert,10,1,success,,1,1,0,,472,311,286,1210151,1186560,23591,20815,1230966
4858,3,10,backend/ValueAnalysis.v,compcert,10,1,success,,1,1,0,,464,314,290,806588,787200,19388,22888,829476
4858,4,10,backend/ValueAnalysis.v,compcert,10,1,success,,1,1,0,,490,338,313,871218,856064,15154,25402,896620
4858,5,10,backend/ValueAnalysis.v,compcert,10,1,success,,1,1,0,,474,330,303,762587,742528,20059,24435,787022
4858,6,10,backend/ValueAnalysis.v,compcert,10,1,success,,1,1,0,,445,311,287,515791,504704,11087,24910,540701
4858,7,10,backend/ValueAnalysis.v,compcert,10,1,success,,1,1,0,,550,419,393,809330,793344,15986,31000,840330
4858,8,10,backend/ValueAnalysis.v,compcert,10,1,success,,1,1,0,,470,287,262,429085,417152,11933,18445,447530
4858,9,10,backend/ValueAnalysis.v,compcert,10,1,success,,1,1,0,,399,271,246,384961,372224,12737,16674,401635
4858,10,10,backend/ValueAnalysis.v,compcert,10,1,success,,1,1,0,,570,415,390,863295,844160,19135,28376,891671
4996,1,10,theories/dedekind.v,fourcolor,0,1,success,,1,1,0,,64,59,52,22643,20096,2547,1013,23656
4996,2,10,theories/dedekind.v,fourcolor,0,1,success,,1,1,0,,55,50,44,17071,15104,1967,606,17677
4996,3,10,theories/dedekind.v,fourcolor,0,1,success,,1,1,0,,63,59,53,32553,29696,2857,1917,34470
4996,4,10,theories/dedekind.v,fourcolor,0,1,success,,1,1,0,,50,47,42,21583,19456,2127,751,22334
4996,5,10,theories/dedekind.v,fourcolor,0,1,success,,1,1,0,,49,45,40,23144,20992,2152,892,24036
4996,6,10,theories/dedekind.v,fourcolor,0,1,success,,1,1,0,,58,55,49,25814,23296,2518,1610,27424
4996,7,10,theories/dedekind.v,fourcolor,0,1,success,,1,1,0,,51,48,42,16661,14720,1941,436,17097
4996,8,10,theories/dedekind.v,fourcolor,0,1,success,,1,1,0,,65,61,54,24053,21760,2293,1201,25254
4996,9,10,theories/dedekind.v,fourcolor,0,1,success,,1,1,0,,63,59,53,23507,21376,2131,1376,24883
4996,10,10,theories/dedekind.v,fourcolor,0,1,success,,1,1,0,,52,48,42,17975,15872,2103,644,18619
5103,1,10,cfrontend/Cminorgenproof.v,compcert,5,1,success,,1,1,0,,258,173,150,293950,279680,14270,8656,302606
5103,2,10,cfrontend/Cminorgenproof.v,compcert,5,1,success,,1,1,0,,491,397,370,508520,497664,10856,28977,537497
5103,3,10,cfrontend/Cminorgenproof.v,compcert,5,1,success,,1,1,0,,517,404,372,461807,454400,7407,33014,494821
5103,4,10,cfrontend/Cminorgenproof.v,compcert,5,1,success,,1,1,0,,332,227,200,220071,212096,7975,10553,230624
5103,5,10,cfrontend/Cminorgenproof.v,compcert,5,1,success,,1,1,0,,373,287,263,411451,400384,11067,15328,426779
5103,6,10,cfrontend/Cminorgenproof.v,compcert,5,1,success,,1,1,0,,340,256,232,311003,298752,12251,14587,325590
5103,7,10,cfrontend/Cminorgenproof.v,compcert,5,1,success,,1,1,0,,412,329,305,585371,571264,14107,21907,607278
5103,8,10,cfrontend/Cminorgenproof.v,compcert,5,1,success,,1,1,0,,433,349,325,752800,739200,13600,23737,776537
5103,9,10,cfrontend/Cminorgenproof.v,compcert,5,1,success,,1,1,0,,509,425,402,684119,671104,13015,23341,707460
5103,10,10,cfrontend/Cminorgenproof.v,compcert,5,1,success,,1,1,0,,391,291,265,633408,615552,17856,14266,647674
5120,1,10,theories/cfcolor.v,fourcolor,32,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1826,1801,1793,17357956,17282688,75268,167161,17525117
5120,2,10,theories/cfcolor.v,fourcolor,32,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1827,1801,1793,13868455,13786240,82215,156791,14025246
5120,3,10,theories/cfcolor.v,fourcolor,32,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1827,1801,1793,16651136,16570368,80768,172540,16823676
5120,4,10,theories/cfcolor.v,fourcolor,32,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1831,1801,1793,13659196,13574528,84668,171274,13830470
5120,5,10,theories/cfcolor.v,fourcolor,32,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1828,1801,1792,18587986,18495872,92114,164520,18752506
5120,6,10,theories/cfcolor.v,fourcolor,32,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1827,1801,1793,20376621,20288512,88109,144747,20521368
5120,7,10,theories/cfcolor.v,fourcolor,32,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1826,1801,1792,15229543,15161472,68071,165139,15394682
5120,8,10,theories/cfcolor.v,fourcolor,32,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1831,1801,1792,16674369,16584192,90177,161186,16835555
5120,9,10,theories/cfcolor.v,fourcolor,32,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1832,1802,1793,19801525,19706240,95285,147485,19949010
5120,10,10,theories/cfcolor.v,fourcolor,32,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1831,1801,1792,12771822,12695296,76526,165463,12937285
5156,1,10,flocq/Core/Ulp.v,compcert,33,1,success,,1,1,0,,1272,1260,1253,8921549,8836992,84557,87366,9008915
5156,2,10,flocq/Core/Ulp.v,compcert,33,1,success,,1,1,0,,949,938,931,5075325,5026176,49149,83228,5158553
5156,3,10,flocq/Core/Ulp.v,compcert,33,1,success,,1,1,0,,680,670,663,2512127,2477440,34687,47139,2559266
5156,4,10,flocq/Core/Ulp.v,compcert,33,1,success,,1,1,0,,967,956,949,7186454,7137664,48790,73250,7259704
5156,5,10,flocq/Core/Ulp.v,compcert,33,1,success,,1,1,0,,549,539,532,2072067,2045824,26243,44778,2116845
5156,6,10,flocq/Core/Ulp.v,compcert,33,1,success,,1,1,0,,880,870,863,6451281,6392704,58577,64337,6515618
5156,7,10,flocq/Core/Ulp.v,compcert,33,1,success,,1,1,0,,687,677,670,3949093,3904000,45093,52677,4001770
5156,8,10,flocq/Core/Ulp.v,compcert,33,1,success,,1,1,0,,731,719,710,2831994,2794368,37626,55415,2887409
5156,9,10,flocq/Core/Ulp.v,compcert,33,1,success,,1,1,0,,1108,1096,1089,5153864,5095168,58696,87130,5240994
5156,10,10,flocq/Core/Ulp.v,compcert,33,1,success,,1,1,0,,592,581,574,2848690,2815104,33586,44793,2893483
5161,1,10,src/DeBruijn.v,dblib,2,1,success,,1,1,0,,58,56,53,52338,48000,4338,1434,53772
5161,2,10,src/DeBruijn.v,dblib,2,1,success,,1,1,0,,60,58,56,40389,37120,3269,1711,42100
5161,3,10,src/DeBruijn.v,dblib,2,1,success,,1,1,0,,58,57,55,51321,46080,5241,2311,53632
5161,4,10,src/DeBruijn.v,dblib,2,1,success,,1,1,0,,63,61,58,46543,42624,3919,1590,48133
5161,5,10,src/DeBruijn.v,dblib,2,1,success,,1,1,0,,63,61,58,59743,52992,6751,1839,61582
5161,6,10,src/DeBruijn.v,dblib,2,1,success,,1,1,0,,54,53,50,31331,27008,4323,1268,32599
5161,7,10,src/DeBruijn.v,dblib,2,1,success,,1,1,0,,62,60,57,77475,69632,7843,1671,79146
5161,8,10,src/DeBruijn.v,dblib,2,1,success,,1,1,0,,65,62,59,41688,37248,4440,1252,42940
5161,9,10,src/DeBruijn.v,dblib,2,1,success,,1,1,0,,55,53,50,55584,50688,4896,1194,56778
5161,10,10,src/DeBruijn.v,dblib,2,1,success,,1,1,0,,67,65,62,65353,60928,4425,1519,66872
5173,1,10,theories/Monomials.v,buchberger,13,1,success,,1,1,0,,455,454,452,713208,695296,17912,43820,757028
5173,2,10,theories/Monomials.v,buchberger,13,1,success,,1,1,0,,600,599,597,1403276,1369856,33420,57769,1461045
5173,3,10,theories/Monomials.v,buchberger,13,1,success,,1,1,0,,605,604,602,1661440,1637504,23936,57143,1718583
5173,4,10,theories/Monomials.v,buchberger,13,1,success,,1,1,0,,174,173,171,256325,245760,10565,12611,268936
5173,5,10,theories/Monomials.v,buchberger,13,1,success,,1,1,0,,1075,1073,1071,3410176,3375104,35072,96916,3507092
5173,6,10,theories/Monomials.v,buchberger,13,1,success,,1,1,0,,378,377,375,778694,752896,25798,32771,811465
5173,7,10,theories/Monomials.v,buchberger,13,1,success,,1,1,0,,493,491,489,927927,905216,22711,46881,974808
5173,8,10,theories/Monomials.v,buchberger,13,1,success,,1,1,0,,338,337,335,440819,427520,13299,27983,468802
5173,9,10,theories/Monomials.v,buchberger,13,1,success,,1,1,0,,280,279,277,668459,649472,18987,24883,693342
5173,10,10,theories/Monomials.v,buchberger,13,1,success,,1,1,0,,191,190,188,295486,275456,20030,15657,311143
5187,1,10,lib/Coqlib.v,compcert,2,1,success,,1,1,0,,56,54,51,20832,19328,1504,1250,22082
5187,2,10,lib/Coqlib.v,compcert,2,1,success,,1,1,0,,67,65,61,28883,27520,1363,2184,31067
5187,3,10,lib/Coqlib.v,compcert,2,1,success,,1,1,0,,67,65,62,31712,30080,1632,2590,34302
5187,4,10,lib/Coqlib.v,compcert,2,1,success,,1,1,0,,50,48,45,13788,12928,860,1090,14878
5187,5,10,lib/Coqlib.v,compcert,2,1,success,,1,1,0,,46,44,41,13359,12544,815,849,14208
5187,6,10,lib/Coqlib.v,compcert,2,1,success,,1,1,0,,57,55,52,19102,18048,1054,1763,20865
5187,7,10,lib/Coqlib.v,compcert,2,1,success,,1,1,0,,60,58,54,25474,24064,1410,1169,26643
5187,8,10,lib/Coqlib.v,compcert,2,1,success,,1,1,0,,58,56,52,15634,14848,786,2014,17648
5187,9,10,lib/Coqlib.v,compcert,2,1,success,,1,1,0,,45,43,40,16318,15232,1086,882,17200
5187,10,10,lib/Coqlib.v,compcert,2,1,success,,1,1,0,,52,50,47,20835,19584,1251,1037,21872
5223,1,10,theory/int_abs.v,math-classes,3,1,success,,1,1,0,,156,107,96,155893,147712,8181,6479,162372
5223,2,10,theory/int_abs.v,math-classes,3,1,success,,1,1,0,,132,83,70,45722,41600,4122,4308,50030
5223,3,10,theory/int_abs.v,math-classes,3,1,success,,1,1,0,,132,84,73,62142,58240,3902,4383,66525
5223,4,10,theory/int_abs.v,math-classes,3,1,success,,1,1,0,,165,118,107,177395,170752,6643,7046,184441
5223,5,10,theory/int_abs.v,math-classes,3,1,success,,1,1,0,,118,68,57,31662,28416,3246,2657,34319
5223,6,10,theory/int_abs.v,math-classes,3,1,success,,1,1,0,,209,159,148,181088,175488,5600,10079,191167
5223,7,10,theory/int_abs.v,math-classes,3,1,success,,1,1,0,,131,84,72,78706,72320,6386,4243,82949
5223,8,10,theory/int_abs.v,math-classes,3,1,success,,1,1,0,,143,93,81,104174,98176,5998,3865,108039
5223,9,10,theory/int_abs.v,math-classes,3,1,success,,1,1,0,,132,85,74,56504,51584,4920,4919,61423
5223,10,10,theory/int_abs.v,math-classes,3,1,success,,1,1,0,,160,111,100,77675,74368,3307,6860,84535
5315,1,10,theories/Data/Map/FMapPositive.v,ext-lib,6,1,success,,1,1,0,,142,134,130,112011,106368,5643,10084,122095
5315,2,10,theories/Data/Map/FMapPositive.v,ext-lib,6,1,success,,1,1,0,,834,825,820,1952479,1934208,18271,82600,2035079
5315,3,10,theories/Data/Map/FMapPositive.v,ext-lib,6,1,success,,1,1,0,,1060,1052,1048,4017141,3987200,29941,97296,4114437
5315,4,10,theories/Data/Map/FMapPositive.v,ext-lib,6,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1809,1801,1797,9326579,9283456,43123,174669,9501248
5315,5,10,theories/Data/Map/FMapPositive.v,ext-lib,6,1,success,,1,1,0,,210,201,197,245620,237824,7796,15056,260676
5315,6,10,theories/Data/Map/FMapPositive.v,ext-lib,6,1,success,,1,1,0,,141,133,129,127330,121600,5730,10065,137395
5315,7,10,theories/Data/Map/FMapPositive.v,ext-lib,6,1,success,,1,1,0,,547,538,534,1019232,1000064,19168,52049,1071281
5315,8,10,theories/Data/Map/FMapPositive.v,ext-lib,6,1,success,,1,1,0,,292,284,280,480453,469248,11205,24467,504920
5315,9,10,theories/Data/Map/FMapPositive.v,ext-lib,6,1,success,,1,1,0,,228,219,214,215139,206336,8803,20295,235434
5315,10,10,theories/Data/Map/FMapPositive.v,ext-lib,6,1,success,,1,1,0,,174,165,161,134278,128000,6278,10764,145042
5577,1,10,theory/CoqStreams.v,math-classes,2,1,success,,1,1,0,,44,43,42,16189,14720,1469,1258,17447
5577,2,10,theory/CoqStreams.v,math-classes,2,1,success,,1,1,0,,52,51,50,24707,23168,1539,1655,26362
5577,3,10,theory/CoqStreams.v,math-classes,2,1,success,,1,1,0,,57,56,55,26159,24832,1327,2073,28232
5577,4,10,theory/CoqStreams.v,math-classes,2,1,success,,1,1,0,,52,51,49,28485,26880,1605,1599,30084
5577,5,10,theory/CoqStreams.v,math-classes,2,1,success,,1,1,0,,60,59,57,33958,32512,1446,2665,36623
5577,6,10,theory/CoqStreams.v,math-classes,2,1,success,,1,1,0,,59,58,56,35455,33408,2047,2285,37740
5577,7,10,theory/CoqStreams.v,math-classes,2,1,success,,1,1,0,,59,58,57,36427,34432,1995,2046,38473
5577,8,10,theory/CoqStreams.v,math-classes,2,1,success,,1,1,0,,58,57,55,26077,24576,1501,1983,28060
5577,9,10,theory/CoqStreams.v,math-classes,2,1,success,,1,1,0,,40,39,37,12165,11392,773,996,13161
5577,10,10,theory/CoqStreams.v,math-classes,2,1,success,,1,1,0,,44,43,42,11645,10752,893,689,12334
5836,1,10,backend/SplitLongproof.v,compcert,4,1,success,,1,1,0,,275,171,150,264763,253440,11323,10237,275000
5836,2,10,backend/SplitLongproof.v,compcert,4,1,success,,1,1,0,,386,280,258,552984,535168,17816,18967,571951
5836,3,10,backend/SplitLongproof.v,compcert,4,1,success,,1,1,0,,304,199,177,401013,388608,12405,12525,413538
5836,4,10,backend/SplitLongproof.v,compcert,4,1,success,,1,1,0,,376,253,232,543914,526592,17322,17902,561816
5836,5,10,backend/SplitLongproof.v,compcert,4,1,success,,1,1,0,,299,198,178,788937,768000,20937,11849,800786
5836,6,10,backend/SplitLongproof.v,compcert,4,1,success,,1,1,0,,335,236,215,617853,601856,15997,17020,634873
5836,7,10,backend/SplitLongproof.v,compcert,4,1,success,,1,1,0,,346,241,218,589337,575744,13593,14550,603887
5836,8,10,backend/SplitLongproof.v,compcert,4,1,success,,1,1,0,,262,156,135,317114,307584,9530,8417,325531
5836,9,10,backend/SplitLongproof.v,compcert,4,1,success,,1,1,0,,363,259,237,978004,955008,22996,19387,997391
5836,10,10,backend/SplitLongproof.v,compcert,4,1,success,,1,1,0,,495,388,366,1289078,1272832,16246,27966,1317044
5869,1,10,theories/languages.v,reglang,0,1,success,,1,1,0,,63,59,54,25385,22912,2473,2022,27407
5869,2,10,theories/languages.v,reglang,0,1,success,,1,1,0,,65,59,53,24960,22528,2432,960,25920
5869,3,10,theories/languages.v,reglang,0,1,success,,1,1,0,,60,56,51,21740,19712,2028,1044,22784
5869,4,10,theories/languages.v,reglang,0,1,success,,1,1,0,,67,60,53,20080,18304,1776,929,21009
5869,5,10,theories/languages.v,reglang,0,1,success,,1,1,0,,64,58,53,22738,20736,2002,1337,24075
5869,6,10,theories/languages.v,reglang,0,1,success,,1,1,0,,67,61,56,22344,21760,584,1149,23493
5869,7,10,theories/languages.v,reglang,0,1,success,,1,1,0,,60,55,49,18010,16000,2010,1303,19313
5869,8,10,theories/languages.v,reglang,0,1,success,,1,1,0,,51,47,41,17733,15872,1861,867,18600
5869,9,10,theories/languages.v,reglang,0,1,success,,1,1,0,,67,63,58,25866,23296,2570,1485,27351
5869,10,10,theories/languages.v,reglang,0,1,success,,1,1,0,,53,48,43,18436,16512,1924,1128,19564
5918,1,10,theories/Pspoly.v,buchberger,98,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1818,1802,1794,33671431,33516928,154503,135546,33806977
5918,2,10,theories/Pspoly.v,buchberger,98,0,verify_make_failed,rc=2,1,1,0,,1568,1552,1543,23623435,23462400,161035,132752,23756187
5918,3,10,theories/Pspoly.v,buchberger,98,1,success,,1,1,0,,999,984,976,14264217,14126592,137625,81535,14345752
5918,4,10,theories/Pspoly.v,buchberger,98,0,verify_make_failed,rc=2,1,1,0,,1802,1786,1778,22434374,22280704,153670,164348,22598722
5918,5,10,theories/Pspoly.v,buchberger,98,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1819,1801,1792,26932315,26789504,142811,165410,27097725
5918,6,10,theories/Pspoly.v,buchberger,98,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1818,1801,1792,37621870,37438080,183790,122566,37744436
5918,7,10,theories/Pspoly.v,buchberger,98,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1819,1801,1793,32392170,32199040,193130,135905,32528075
5918,8,10,theories/Pspoly.v,buchberger,98,0,verify_make_failed,rc=2,1,1,0,,1364,1345,1337,14712759,14614528,98231,106501,14819260
5918,9,10,theories/Pspoly.v,buchberger,98,0,verify_make_failed,rc=2,1,1,0,,1568,1549,1539,27723897,27531264,192633,133143,27857040
5918,10,10,theories/Pspoly.v,buchberger,98,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1819,1801,1793,32048069,31849088,198981,123763,32171832
5965,1,10,backend/Kildall.v,compcert,14,1,success,,1,1,0,,279,218,205,404036,391424,12612,14289,418325
5965,2,10,backend/Kildall.v,compcert,14,1,success,,1,1,0,,404,345,332,537265,521472,15793,26200,563465
5965,3,10,backend/Kildall.v,compcert,14,1,success,,1,1,0,,305,239,225,377518,364032,13486,15155,392673
5965,4,10,backend/Kildall.v,compcert,14,1,success,,1,1,0,,403,340,326,402933,392064,10869,27728,430661
5965,5,10,backend/Kildall.v,compcert,14,1,success,,1,1,0,,385,322,307,553784,540032,13752,26312,580096
5965,6,10,backend/Kildall.v,compcert,14,1,success,,1,1,0,,350,290,275,399249,386816,12433,23714,422963
5965,7,10,backend/Kildall.v,compcert,14,1,success,,1,1,0,,286,223,209,303049,292096,10953,15391,318440
5965,8,10,backend/Kildall.v,compcert,14,1,success,,1,1,0,,232,169,155,115934,106496,9438,11990,127924
5965,9,10,backend/Kildall.v,compcert,14,1,success,,1,1,0,,276,210,196,379962,368384,11578,12710,392672
5965,10,10,backend/Kildall.v,compcert,14,1,success,,1,1,0,,428,363,348,434930,422528,12402,27813,462743
5983,1,10,common/Events.v,compcert,15,1,success,,1,1,0,,744,682,666,3034215,2997248,36967,56436,3090651
5983,2,10,common/Events.v,compcert,15,1,success,,1,1,0,,694,620,603,1996267,1969280,26987,55232,2051499
5983,3,10,common/Events.v,compcert,15,1,success,,1,1,0,,721,643,624,2655489,2614016,41473,59211,2714700
5983,4,10,common/Events.v,compcert,15,1,success,,1,1,0,,642,579,562,2261791,2235008,26783,46254,2308045
5983,5,10,common/Events.v,compcert,15,1,success,,1,1,0,,746,657,634,2669182,2637696,31486,57063,2726245
5983,6,10,common/Events.v,compcert,15,1,success,,1,1,0,,1046,980,963,4268485,4226176,42309,93830,4362315
5983,7,10,common/Events.v,compcert,15,1,success,,1,1,0,,952,875,858,9129306,9057024,72282,61429,9190735
5983,8,10,common/Events.v,compcert,15,1,success,,1,1,0,,568,493,475,1168194,1141760,26434,41957,1210151
5983,9,10,common/Events.v,compcert,15,1,success,,1,1,0,,724,655,637,2285292,2258688,26604,54694,2339986
5983,10,10,common/Events.v,compcert,15,1,success,,1,1,0,,514,447,430,1604936,1582080,22856,36724,1641660
6012,1,10,backend/Selectionproof.v,compcert,8,1,success,,1,1,0,,513,393,368,2002931,1967232,35699,28487,2031418
6012,2,10,backend/Selectionproof.v,compcert,8,1,success,,1,1,0,,879,746,718,6195777,6126848,68929,52236,6248013
6012,3,10,backend/Selectionproof.v,compcert,8,1,success,,1,1,0,,548,417,390,2232614,2196992,35622,29393,2262007
6012,4,10,backend/Selectionproof.v,compcert,8,1,success,,1,1,0,,291,164,140,511924,498048,13876,9778,521702
6012,5,10,backend/Selectionproof.v,compcert,8,1,success,,1,1,0,,531,407,381,1659695,1627264,32431,29659,1689354
6012,6,10,backend/Selectionproof.v,compcert,8,1,success,,1,1,0,,449,320,294,1474065,1446400,27665,20828,1494893
6012,7,10,backend/Selectionproof.v,compcert,8,1,success,,1,1,0,,537,406,380,1729385,1698304,31081,29079,1758464
6012,8,10,backend/Selectionproof.v,compcert,8,1,success,,1,1,0,,669,549,522,3561148,3516160,44988,39395,3600543
6012,9,10,backend/Selectionproof.v,compcert,8,1,success,,1,1,0,,463,329,299,1134587,1110784,23803,25179,1159766
6012,10,10,backend/Selectionproof.v,compcert,8,1,success,,1,1,0,,519,387,361,1701532,1671936,29596,24954,1726486
6114,1,10,lib/Integers.v,compcert,3,1,success,,1,1,0,,167,133,117,223890,215680,8210,6253,230143
6114,2,10,lib/Integers.v,compcert,3,1,success,,1,1,0,,127,92,75,86129,79872,6257,4021,90150
6114,3,10,lib/Integers.v,compcert,3,1,success,,1,1,0,,205,169,154,504708,486144,18564,11179,515887
6114,4,10,lib/Integers.v,compcert,3,1,success,,1,1,0,,135,96,80,86757,81536,5221,4088,90845
6114,5,10,lib/Integers.v,compcert,3,1,success,,1,1,0,,185,147,132,118491,113408,5083,7155,125646
6114,6,10,lib/Integers.v,compcert,3,1,success,,1,1,0,,129,93,77,140969,127232,13737,4303,145272
6114,7,10,lib/Integers.v,compcert,3,1,success,,1,1,0,,189,154,139,268243,260352,7891,6827,275070
6114,8,10,lib/Integers.v,compcert,3,1,success,,1,1,0,,146,110,93,135325,129152,6173,5528,140853
6114,9,10,lib/Integers.v,compcert,3,1,success,,1,1,0,,136,95,78,96965,90368,6597,3405,100370
6114,10,10,lib/Integers.v,compcert,3,1,success,,1,1,0,,153,117,100,189327,180480,8847,5915,195242
6183,1,10,lib/Parmov.v,compcert,8,1,success,,1,1,0,,567,562,556,1817108,1794944,22164,46032,1863140
6183,2,10,lib/Parmov.v,compcert,8,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1807,1802,1797,10257360,10201472,55888,144932,10402292
6183,3,10,lib/Parmov.v,compcert,8,1,success,,1,1,0,,93,88,83,82054,75520,6534,4502,86556
6183,4,10,lib/Parmov.v,compcert,8,1,success,,1,1,0,,186,181,176,219653,211328,8325,15370,235023
6183,5,10,lib/Parmov.v,compcert,8,1,success,,1,1,0,,212,207,202,395486,382848,12638,14449,409935
6183,6,10,lib/Parmov.v,compcert,8,1,success,,1,1,0,,103,98,93,63676,57216,6460,5692,69368
6183,7,10,lib/Parmov.v,compcert,8,1,success,,1,1,0,,158,153,147,125789,118528,7261,10599,136388
6183,8,10,lib/Parmov.v,compcert,8,1,success,,1,1,0,,112,107,102,94243,88064,6179,6237,100480
6183,9,10,lib/Parmov.v,compcert,8,1,success,,1,1,0,,157,153,148,274212,262784,11428,11620,285832
6183,10,10,lib/Parmov.v,compcert,8,1,success,,1,1,0,,135,130,124,95988,89216,6772,6385,102373
6371,1,10,flocq/Prop/Plus_error.v,compcert,8,1,success,,1,1,0,,157,137,129,426766,414592,12174,7680,434446
6371,2,10,flocq/Prop/Plus_error.v,compcert,8,1,success,,1,1,0,,139,120,113,195458,188544,6914,6349,201807
6371,3,10,flocq/Prop/Plus_error.v,compcert,8,1,success,,1,1,0,,171,155,148,407117,390912,16205,10878,417995
6371,4,10,flocq/Prop/Plus_error.v,compcert,8,1,success,,1,1,0,,215,195,188,484071,471808,12263,14751,498822
6371,5,10,flocq/Prop/Plus_error.v,compcert,8,1,success,,1,1,0,,196,178,171,461164,444800,16364,11822,472986
6371,6,10,flocq/Prop/Plus_error.v,compcert,8,1,success,,1,1,0,,226,206,199,740859,719104,21755,12555,753414
6371,7,10,flocq/Prop/Plus_error.v,compcert,8,1,success,,1,1,0,,246,228,221,528089,514432,13657,16301,544390
6371,8,10,flocq/Prop/Plus_error.v,compcert,8,1,success,,1,1,0,,217,200,193,514790,502272,12518,14340,529130
